epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,197.679,0.67225,1.21523,0.54362,0.96906,0.67684,0.67911,0.70895,0.52834,0.6462,0.63463,0.62662,0.41801,0.8711,1.93214,0.83986,1.10209,0.00103162,0.00103162,0.00103162
79,200.078,0.72769,1.27859,0.54237,0.97669,0.73196,0.69446,0.72127,0.53734,0.68601,0.65047,0.62201,0.40596,0.83993,1.93399,0.76783,1.0797,0.00102337,0.00102337,0.00102337
80,202.585,0.67369,1.15724,0.56288,0.95996,0.72649,0.68335,0.70541,0.53335,0.69162,0.65339,0.63435,0.42397,0.86429,1.88729,0.7732,1.12203,0.00101512,0.00101512,0.00101512
81,204.976,0.68462,1.24164,0.55146,0.96184,0.69671,0.71948,0.68905,0.51774,0.64526,0.66793,0.63132,0.42962,0.86775,1.91326,0.76321,1.11899,0.00100687,0.00100687,0.00100687
82,207.52,0.68827,1.12845,0.54099,0.96288,0.69858,0.65855,0.65813,0.49924,0.62478,0.67134,0.62244,0.4215,0.86231,1.8687,0.84033,1.088,0.000998616,0.000998616,0.000998616
83,209.975,0.71196,1.15289,0.57103,0.96351,0.69884,0.63557,0.66081,0.48465,0.70774,0.58987,0.60319,0.38653,0.90238,2.10177,0.95187,1.13876,0.000990365,0.000990365,0.000990365
84,212.534,0.70341,1.24054,0.55061,0.96941,0.69228,0.68342,0.66493,0.50396,0.63945,0.65771,0.6078,0.41164,0.91377,1.81513,0.84048,1.10783,0.000982113,0.000982113,0.000982113
85,215.108,0.69926,1.18411,0.56168,0.97699,0.62178,0.7082,0.64153,0.4882,0.59397,0.67795,0.59227,0.40142,0.89941,1.79065,0.83087,1.13121,0.000973861,0.000973861,0.000973861
86,217.506,0.65443,1.11826,0.53464,0.95787,0.68868,0.65986,0.65977,0.48823,0.65794,0.6209,0.60003,0.38372,0.88939,1.9296,0.80601,1.12218,0.00096561,0.00096561,0.00096561
87,219.834,0.67404,1.23922,0.56462,0.97643,0.6619,0.6679,0.66738,0.48126,0.62484,0.65083,0.60477,0.38668,0.94738,1.9767,0.83236,1.18273,0.000957358,0.000957358,0.000957358
